HC_ID,year,month_full,month,day,date,proposal,status,text,Link,article_source_id,From,from_name,from_latitude,from_longitude,from_adm1_code_full,from_adm1_nr,from_adm1_name,from_country_code,To,to_name,to_latitude,to_longitude,to_adm1_code_full,to_adm1_nr,to_adm1_name,to_country_code
378,2022,April,4,14,2022-04-14,Ukraine,successful,"Status: successful; evacuation of civilians by private vehicles; According to Vereshchuk, nine humanitarian corridors will open for the evacuation of civilians from cities in the Zaporizhzhya, Donetsk and Luhansk regions on Friday, April 15. ""Nine humanitarian corridors have been approved for April 15, 2022,"" Vereshchuk said. Evacuation from Mariupol, Berdyansk, Tokmak and Enerhodar to Zaporizhzhya will be conducted by private vehicles, she said. Evacuation from Sievierodonetsk, Lysychansk, Popasna, Horske and Rubizhne to Bakhmut has also been agreed upon, Vereshchuk said. civilians include 289 persons from Mariupol and 2,043 residents of towns in the Zaporizhzhya region (Polohi, Vasylivka, Berdyansk and Melitopol) see source: https://interfax.com/newsroom/top-stories/78205/?sphrase_id=95307 ;;; https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307",https://interfax.com/newsroom/top-stories/78205/?sphrase_id=95307 ;;; https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307,src-94,Mariupol,Mariupol,47.09514,37.54131,UA.05,5,Donetsk Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
379,2022,April,4,14,2022-04-14,Ukraine,successful,"Status: successful; evacuation of civilians by private vehicles; According to Vereshchuk, nine humanitarian corridors will open for the evacuation of civilians from cities in the Zaporizhzhya, Donetsk and Luhansk regions on Friday, April 15. ""Nine humanitarian corridors have been approved for April 15, 2022,"" Vereshchuk said. Evacuation from Mariupol, Berdyansk, Tokmak and Enerhodar to Zaporizhzhya will be conducted by private vehicles, she said. Evacuation from Sievierodonetsk, Lysychansk, Popasna, Horske and Rubizhne to Bakhmut has also been agreed upon, Vereshchuk said.  see source: https://interfax.com/newsroom/top-stories/78205/?sphrase_id=95307 ;;; https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307",https://interfax.com/newsroom/top-stories/78205/?sphrase_id=95307 ;;; https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307,src-105,Berdyansk,Berdyansk,46.75578,36.78815,UA.26,26,Zaporizhzhya Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
382,2022,April,4,14,2022-04-14,Ukraine,successful,"Status: successful; evacuation of civilians; According to Vereshchuk, nine humanitarian corridors will open for the evacuation of civilians from cities in the Zaporizhzhya, Donetsk and Luhansk regions on Friday, April 15. ""Nine humanitarian corridors have been approved for April 15, 2022,"" Vereshchuk said. Evacuation from Mariupol, Berdyansk, Tokmak and Enerhodar to Zaporizhzhya will be conducted by private vehicles, she said. Evacuation from Sievierodonetsk, Lysychansk, Popasna, Horske and Rubizhne to Bakhmut has also been agreed upon, Vereshchuk said.  see source: https://interfax.com/newsroom/top-stories/78205/?sphrase_id=95307 ;;; https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307",https://interfax.com/newsroom/top-stories/78205/?sphrase_id=95307 ;;; https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307,src-19,Severodonetsk,,48.94628,38.48624,UA.14,14,Luhansk,UA,Bakhmut,Bakhmut,49.15,34.28333,UA.18,18,Poltava Oblast,UA
383,2022,April,4,14,2022-04-14,Ukraine,successful,"Status: successful; evacuation of civilians; According to Vereshchuk, nine humanitarian corridors will open for the evacuation of civilians from cities in the Zaporizhzhya, Donetsk and Luhansk regions on Friday, April 15. ""Nine humanitarian corridors have been approved for April 15, 2022,"" Vereshchuk said. Evacuation from Mariupol, Berdyansk, Tokmak and Enerhodar to Zaporizhzhya will be conducted by private vehicles, she said. Evacuation from Sievierodonetsk, Lysychansk, Popasna, Horske and Rubizhne to Bakhmut has also been agreed upon, Vereshchuk said.  see source: https://interfax.com/newsroom/top-stories/78205/?sphrase_id=95307 ;;; https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307",https://interfax.com/newsroom/top-stories/78205/?sphrase_id=95307 ;;; https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307,src-19,Lysychansk,Lysychansk,48.90421,38.44094,UA.14,14,Luhansk,UA,Bakhmut,Bakhmut,49.15,34.28333,UA.18,18,Poltava Oblast,UA
384,2022,April,4,14,2022-04-14,Ukraine,successful,"Status: successful; evacuation of civilians; According to Vereshchuk, nine humanitarian corridors will open for the evacuation of civilians from cities in the Zaporizhzhya, Donetsk and Luhansk regions on Friday, April 15. ""Nine humanitarian corridors have been approved for April 15, 2022,"" Vereshchuk said. Evacuation from Mariupol, Berdyansk, Tokmak and Enerhodar to Zaporizhzhya will be conducted by private vehicles, she said. Evacuation from Sievierodonetsk, Lysychansk, Popasna, Horske and Rubizhne to Bakhmut has also been agreed upon, Vereshchuk said.  see source: https://interfax.com/newsroom/top-stories/78205/?sphrase_id=95307 ;;; https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307",https://interfax.com/newsroom/top-stories/78205/?sphrase_id=95307 ;;; https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307,src-19,Popasna,Popasna,48.63328,38.37804,UA.14,14,Luhansk,UA,Bakhmut,Bakhmut,49.15,34.28333,UA.18,18,Poltava Oblast,UA
385,2022,April,4,14,2022-04-14,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; According to Vereshchuk, nine humanitarian corridors will open for the evacuation of civilians from cities in the Zaporizhzhya, Donetsk and Luhansk regions on Friday, April 15. ""Nine humanitarian corridors have been approved for April 15, 2022,"" Vereshchuk said. Evacuation from Mariupol, Berdyansk, Tokmak and Enerhodar to Zaporizhzhya will be conducted by private vehicles, she said. Evacuation from Sievierodonetsk, Lysychansk, Popasna, Horske and Rubizhne to Bakhmut has also been agreed upon, Vereshchuk said.  see source: https://interfax.com/newsroom/top-stories/78205/?sphrase_id=95307",https://interfax.com/newsroom/top-stories/78205/?sphrase_id=95307,src-32,Hirske,Hirske,49.47095,23.79988,UA.15,15,Lviv Oblast,UA,Bakhmut,Bakhmut,49.15,34.28333,UA.18,18,Poltava Oblast,UA
386,2022,April,4,14,2022-04-14,Ukraine,successful,"Status: successful; evacuation of civilians; According to Vereshchuk, nine humanitarian corridors will open for the evacuation of civilians from cities in the Zaporizhzhya, Donetsk and Luhansk regions on Friday, April 15. ""Nine humanitarian corridors have been approved for April 15, 2022,"" Vereshchuk said. Evacuation from Mariupol, Berdyansk, Tokmak and Enerhodar to Zaporizhzhya will be conducted by private vehicles, she said. Evacuation from Sievierodonetsk, Lysychansk, Popasna, Horske and Rubizhne to Bakhmut has also been agreed upon, Vereshchuk said.  see source: https://interfax.com/newsroom/top-stories/78205/?sphrase_id=95307 ;;; https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307",https://interfax.com/newsroom/top-stories/78205/?sphrase_id=95307 ;;; https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307,src-19,Rubizhne,Rubizhne,50.1653,36.82525,UA.07,7,Kharkiv,UA,Bakhmut,Bakhmut,49.15,34.28333,UA.18,18,Poltava Oblast,UA
388,2022,April,4,15,2022-04-15,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; According to Vereshchuk, nine humanitarian corridors will open for the evacuation of civilians from cities in the Zaporizhzhya, Donetsk and Luhansk regions on Friday, April 15. ""Nine humanitarian corridors have been approved for April 15, 2022,"" Vereshchuk said. Evacuation from Mariupol, Berdyansk, Tokmak and Enerhodar to Zaporizhzhya will be conducted by private vehicles, she said. Evacuation from Sievierodonetsk, Lysychansk, Popasna, Horske and Rubizhne to Bakhmut has also been agreed upon, Vereshchuk said. ;;; Nine humanitarian corridors have been agreed for Friday. Those wanting to evacuate the cities of Mariupol, Berdyansk, Tokmak and Energodar to Zaporozhye are able to do by car, Ukraine’s deputy prime minister, Iryna Vereshchuk, announced this morning on the Telegram messaging app. (The Gaurdian).  see source: https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307 ;;; https://www.theguardian.com/world/live/2022/apr/15/russia-ukraine-war-latest-russia-says-moskva-warship-has-sunk-after-ukraine-claims-missile-strike-live?page=with:block-625998ff8f086dda4ef5da16&filterKeyEvents=false",https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307 ;;; https://www.theguardian.com/world/live/2022/apr/15/russia-ukraine-war-latest-russia-says-moskva-warship-has-sunk-after-ukraine-claims-missile-strike-live?page=with:block-625998ff8f086dda4ef5da16&filterKeyEvents=false,src-20,Mariupol,Mariupol,47.09514,37.54131,UA.05,5,Donetsk Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
389,2022,April,4,15,2022-04-15,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; According to Vereshchuk, nine humanitarian corridors will open for the evacuation of civilians from cities in the Zaporizhzhya, Donetsk and Luhansk regions on Friday, April 15. ""Nine humanitarian corridors have been approved for April 15, 2022,"" Vereshchuk said. Evacuation from Mariupol, Berdyansk, Tokmak and Enerhodar to Zaporizhzhya will be conducted by private vehicles, she said. Evacuation from Sievierodonetsk, Lysychansk, Popasna, Horske and Rubizhne to Bakhmut has also been agreed upon, Vereshchuk said. ;;; Nine humanitarian corridors have been agreed for Friday. Those wanting to evacuate the cities of Mariupol, Berdyansk, Tokmak and Energodar to Zaporozhye are able to do by car, Ukraine’s deputy prime minister, Iryna Vereshchuk, announced this morning on the Telegram messaging app. (The Gaurdian).  see source: https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307 ;;; https://www.theguardian.com/world/live/2022/apr/15/russia-ukraine-war-latest-russia-says-moskva-warship-has-sunk-after-ukraine-claims-missile-strike-live?page=with:block-625998ff8f086dda4ef5da16&filterKeyEvents=false",https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307 ;;; https://www.theguardian.com/world/live/2022/apr/15/russia-ukraine-war-latest-russia-says-moskva-warship-has-sunk-after-ukraine-claims-missile-strike-live?page=with:block-625998ff8f086dda4ef5da16&filterKeyEvents=false,src-20,Berdyansk,Berdyansk,46.75578,36.78815,UA.26,26,Zaporizhzhya Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
390,2022,April,4,15,2022-04-15,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; According to Vereshchuk, nine humanitarian corridors will open for the evacuation of civilians from cities in the Zaporizhzhya, Donetsk and Luhansk regions on Friday, April 15. ""Nine humanitarian corridors have been approved for April 15, 2022,"" Vereshchuk said. Evacuation from Mariupol, Berdyansk, Tokmak and Enerhodar to Zaporizhzhya will be conducted by private vehicles, she said. Evacuation from Sievierodonetsk, Lysychansk, Popasna, Horske and Rubizhne to Bakhmut has also been agreed upon, Vereshchuk said. ;;; Nine humanitarian corridors have been agreed for Friday. Those wanting to evacuate the cities of Mariupol, Berdyansk, Tokmak and Energodar to Zaporozhye are able to do by car, Ukraine’s deputy prime minister, Iryna Vereshchuk, announced this morning on the Telegram messaging app. (The Gaurdian).  see source: https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307 ;;; https://www.theguardian.com/world/live/2022/apr/15/russia-ukraine-war-latest-russia-says-moskva-warship-has-sunk-after-ukraine-claims-missile-strike-live?page=with:block-625998ff8f086dda4ef5da16&filterKeyEvents=false",https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307 ;;; https://www.theguardian.com/world/live/2022/apr/15/russia-ukraine-war-latest-russia-says-moskva-warship-has-sunk-after-ukraine-claims-missile-strike-live?page=with:block-625998ff8f086dda4ef5da16&filterKeyEvents=false,src-20,Tokmak,Tokmak,47.25554,35.70836,UA.26,26,Zaporizhzhya Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
391,2022,April,4,15,2022-04-15,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; According to Vereshchuk, nine humanitarian corridors will open for the evacuation of civilians from cities in the Zaporizhzhya, Donetsk and Luhansk regions on Friday, April 15. ""Nine humanitarian corridors have been approved for April 15, 2022,"" Vereshchuk said. Evacuation from Mariupol, Berdyansk, Tokmak and Enerhodar to Zaporizhzhya will be conducted by private vehicles, she said. Evacuation from Sievierodonetsk, Lysychansk, Popasna, Horske and Rubizhne to Bakhmut has also been agreed upon, Vereshchuk said. ;;; Nine humanitarian corridors have been agreed for Friday. Those wanting to evacuate the cities of Mariupol, Berdyansk, Tokmak and Energodar to Zaporozhye are able to do by car, Ukraine’s deputy prime minister, Iryna Vereshchuk, announced this morning on the Telegram messaging app. (The Gaurdian).  see source: https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307 ;;; https://www.theguardian.com/world/live/2022/apr/15/russia-ukraine-war-latest-russia-says-moskva-warship-has-sunk-after-ukraine-claims-missile-strike-live?page=with:block-625998ff8f086dda4ef5da16&filterKeyEvents=false",https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307 ;;; https://www.theguardian.com/world/live/2022/apr/15/russia-ukraine-war-latest-russia-says-moskva-warship-has-sunk-after-ukraine-claims-missile-strike-live?page=with:block-625998ff8f086dda4ef5da16&filterKeyEvents=false,src-20,Enerhodar,Enerhodar,47.49048,34.66199,UA.26,26,Zaporizhzhya Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
392,2022,April,4,15,2022-04-15,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; According to Vereshchuk, nine humanitarian corridors will open for the evacuation of civilians from cities in the Zaporizhzhya, Donetsk and Luhansk regions on Friday, April 15. ""Nine humanitarian corridors have been approved for April 15, 2022,"" Vereshchuk said. Evacuation from Mariupol, Berdyansk, Tokmak and Enerhodar to Zaporizhzhya will be conducted by private vehicles, she said. Evacuation from Sievierodonetsk, Lysychansk, Popasna, Horske and Rubizhne to Bakhmut has also been agreed upon, Vereshchuk said. ;;; Nine humanitarian corridors have been agreed for Friday. Those wanting to evacuate the cities of Mariupol, Berdyansk, Tokmak and Energodar to Zaporozhye are able to do by car, Ukraine’s deputy prime minister, Iryna Vereshchuk, announced this morning on the Telegram messaging app. (The Gaurdian).  see source: https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307",https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307,src-11,Sievierodonetsk,Sievierodonetsk,48.94628,38.48624,UA.14,14,Luhansk,UA,Bakhmut,Bakhmut,49.15,34.28333,UA.18,18,Poltava Oblast,UA
393,2022,April,4,15,2022-04-15,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; According to Vereshchuk, nine humanitarian corridors will open for the evacuation of civilians from cities in the Zaporizhzhya, Donetsk and Luhansk regions on Friday, April 15. ""Nine humanitarian corridors have been approved for April 15, 2022,"" Vereshchuk said. Evacuation from Mariupol, Berdyansk, Tokmak and Enerhodar to Zaporizhzhya will be conducted by private vehicles, she said. Evacuation from Sievierodonetsk, Lysychansk, Popasna, Horske and Rubizhne to Bakhmut has also been agreed upon, Vereshchuk said. ;;; Nine humanitarian corridors have been agreed for Friday. Those wanting to evacuate the cities of Mariupol, Berdyansk, Tokmak and Energodar to Zaporozhye are able to do by car, Ukraine’s deputy prime minister, Iryna Vereshchuk, announced this morning on the Telegram messaging app. (The Gaurdian).  see source: https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307",https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307,src-11,Lysychansk,Lysychansk,48.90421,38.44094,UA.14,14,Luhansk,UA,Bakhmut,Bakhmut,49.15,34.28333,UA.18,18,Poltava Oblast,UA
394,2022,April,4,15,2022-04-15,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; According to Vereshchuk, nine humanitarian corridors will open for the evacuation of civilians from cities in the Zaporizhzhya, Donetsk and Luhansk regions on Friday, April 15. ""Nine humanitarian corridors have been approved for April 15, 2022,"" Vereshchuk said. Evacuation from Mariupol, Berdyansk, Tokmak and Enerhodar to Zaporizhzhya will be conducted by private vehicles, she said. Evacuation from Sievierodonetsk, Lysychansk, Popasna, Horske and Rubizhne to Bakhmut has also been agreed upon, Vereshchuk said. ;;; Nine humanitarian corridors have been agreed for Friday. Those wanting to evacuate the cities of Mariupol, Berdyansk, Tokmak and Energodar to Zaporozhye are able to do by car, Ukraine’s deputy prime minister, Iryna Vereshchuk, announced this morning on the Telegram messaging app. (The Gaurdian).  see source: https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307",https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307,src-11,Popasna,Popasna,48.63328,38.37804,UA.14,14,Luhansk,UA,Bakhmut,Bakhmut,49.15,34.28333,UA.18,18,Poltava Oblast,UA
